applicant_id,age,age_group,gender,nationality,employment_type,employment_tenure_months,monthly_income,monthly_obligations,monthly_spend,existing_credit_exposure,transaction_history_months,num_previous_applications,num_late_payments,requested_amount,defaulted,requires_bureau_check,max_eligible_credit
APP-004559,22,18-25,male,southeast_asian,salaried,0,11238.48,1260.05,5162.25,14654.89,42,2,0,14729.96,0,True,20000.0
APP-004560,44,36-45,male,emirati,self_employed,120,7360.26,464.63,3009.68,11085.71,2,3,0,5741.91,0,True,20000.0
APP-004561,39,36-45,male,southeast_asian,salaried,105,12208.62,255.87,8688.61,5477.39,32,0,0,19602.61,0,True,20000.0
APP-004562,22,18-25,male,south_asian,salaried,2,6066.26,926.42,2609.61,20416.87,13,5,0,11890.48,0,True,18198.78
APP-004563,38,36-45,female,south_asian,self_employed,80,3470.79,989.14,2619.78,24356.94,8,5,2,8766.17,1,True,10412.369999999999
APP-004564,35,26-35,male,southeast_asian,salaried,59,8387.95,1165.9,4807.7,44100.13,31,1,0,1901.55,0,True,20000.0
APP-004565,53,46-60,male,south_asian,salaried,173,11552.0,1591.8,6729.3,28925.44,5,5,1,7781.41,0,True,20000.0
APP-004566,55,46-60,female,south_asian,salaried,166,3000.0,1043.04,1259.33,41025.65,4,0,2,8112.39,1,True,9000.0
APP-004567,31,26-35,male,south_asian,salaried,40,19137.32,4823.62,7078.16,95719.95,34,4,0,13851.41,0,True,20000.0
APP-004568,35,26-35,female,arab_expat,salaried,69,5207.08,251.26,1585.38,9685.33,30,1,0,8414.57,0,True,15621.24
APP-004569,40,36-45,male,south_asian,salaried,91,13737.18,4103.21,6464.16,52214.59,6,3,0,10140.7,0,True,20000.0
APP-004570,26,26-35,male,south_asian,self_employed,26,3196.37,267.91,1519.63,5271.36,23,4,2,5341.53,0,True,9589.11
APP-004571,56,46-60,male,south_asian,salaried,177,15319.68,1567.58,10784.17,46846.45,26,3,0,2673.06,0,True,20000.0
APP-004572,47,46-60,female,arab_expat,salaried,119,6294.6,1086.96,3237.18,36525.46,36,4,0,11192.26,0,True,18883.800000000003
APP-004573,59,46-60,male,other,salaried,187,5720.13,720.93,2898.18,20008.77,46,2,0,1257.21,0,True,17160.39
APP-004574,48,46-60,female,southeast_asian,salaried,114,16459.8,3662.89,12398.61,91971.2,36,2,0,6966.67,0,True,20000.0
APP-004575,47,46-60,male,western,salaried,131,13305.93,4354.19,7281.85,111617.56,33,0,0,13660.09,0,True,20000.0
APP-004576,19,18-25,male,southeast_asian,salaried,0,11775.56,1160.32,4330.21,21999.25,28,2,0,18832.95,0,True,20000.0
APP-004577,35,26-35,male,south_asian,salaried,56,5674.64,395.3,3039.99,4510.55,40,0,0,5791.27,0,True,17023.920000000002
APP-004578,57,46-60,male,emirati,self_employed,166,9845.04,878.66,7869.51,31976.63,3,1,0,2817.67,0,True,20000.0
APP-004579,23,18-25,male,south_asian,salaried,5,3721.58,958.15,1314.02,34855.44,23,5,0,5198.99,0,True,11164.74
APP-004580,35,26-35,male,arab_expat,self_employed,68,5513.3,736.98,4152.94,13290.97,0,4,2,10327.96,1,True,16539.9
APP-004581,56,46-60,male,southeast_asian,salaried,148,7203.66,957.91,3338.24,34211.48,29,0,1,4894.64,0,True,20000.0
APP-004582,23,18-25,male,southeast_asian,salaried,5,5748.17,1191.15,2588.77,40137.15,10,4,0,9333.66,0,True,17244.510000000002
APP-004583,23,18-25,male,south_asian,salaried,0,13679.43,733.85,5587.69,11814.63,19,5,0,8778.24,0,True,20000.0
APP-004584,42,36-45,male,other,salaried,111,4348.71,1505.06,3375.49,15961.63,33,2,0,3186.53,0,True,13046.130000000001
APP-004585,24,18-25,female,arab_expat,salaried,9,4758.92,583.02,2913.1,11427.97,44,5,0,7108.0,0,True,14276.76
APP-004586,31,26-35,female,arab_expat,salaried,39,3644.74,411.63,2646.48,9889.35,28,0,0,3988.27,0,True,10934.22
APP-004587,63,46-60,male,western,salaried,205,28322.06,4540.6,20159.21,124245.13,21,2,0,12067.29,0,True,20000.0
APP-004588,36,36-45,female,south_asian,salaried,47,3000.0,312.07,2225.52,10320.26,1,1,0,7525.74,0,True,9000.0
APP-004589,45,36-45,male,south_asian,salaried,102,5532.44,1535.25,3900.95,43127.33,34,4,0,2519.3,0,True,16597.32
APP-004590,43,36-45,male,western,salaried,91,10470.04,645.9,4413.31,8465.77,46,5,0,10778.99,0,True,20000.0
APP-004591,19,18-25,female,emirati,salaried,14,5538.01,2456.12,3335.74,43647.08,35,3,2,4957.81,1,True,16614.03
APP-004592,37,36-45,male,other,salaried,80,19989.44,3941.71,9043.24,114389.86,36,3,0,12062.11,0,True,20000.0
APP-004593,65,46-60,male,south_asian,salaried,211,4060.05,267.49,3225.29,3174.02,28,4,0,5033.19,0,True,12180.150000000001
APP-004594,24,18-25,male,south_asian,self_employed,0,10962.99,1949.47,3735.34,56015.67,30,2,0,19120.3,0,True,20000.0
APP-004595,23,18-25,female,emirati,salaried,0,26063.96,5544.29,19231.66,89789.51,2,3,0,1914.84,0,True,20000.0
APP-004596,34,26-35,male,other,freelancer,59,6853.91,456.39,2272.82,10612.97,45,4,0,11265.17,0,True,20000.0
APP-004597,46,46-60,male,arab_expat,salaried,105,33619.79,1370.23,21404.11,14908.65,3,1,0,4229.95,0,True,20000.0
APP-004598,57,46-60,male,south_asian,salaried,184,9941.98,2153.71,6314.93,41335.99,1,3,0,11507.37,0,True,20000.0
APP-004599,38,36-45,male,emirati,salaried,84,16660.87,1737.86,9809.26,22207.07,24,1,0,7681.48,0,True,20000.0
APP-004600,54,46-60,male,south_asian,self_employed,142,10593.02,2625.87,3883.32,85625.58,12,1,0,14954.73,0,True,20000.0
APP-004601,48,46-60,male,south_asian,salaried,153,3135.86,745.67,1707.32,17721.69,46,4,0,1529.12,0,True,9407.58
APP-004602,22,18-25,male,southeast_asian,salaried,1,7183.03,901.88,2462.7,35891.29,35,3,3,2420.43,1,True,20000.0
APP-004603,46,46-60,female,southeast_asian,salaried,112,5721.37,728.71,2492.6,15023.88,5,0,0,6838.96,0,True,17164.11
APP-004604,33,26-35,male,south_asian,salaried,39,17718.19,2547.89,5478.8,90588.04,37,5,0,10113.38,0,True,20000.0
APP-004605,25,18-25,female,arab_expat,freelancer,16,7640.35,1387.2,5062.85,26697.2,4,2,0,8323.05,0,True,20000.0
APP-004606,60,46-60,male,south_asian,freelancer,175,10539.87,2076.22,7051.46,56476.37,11,4,0,17546.76,0,True,20000.0
APP-004607,26,26-35,male,south_asian,freelancer,18,9195.7,2020.47,4294.55,43815.03,18,0,0,16745.24,1,True,20000.0
APP-004608,27,26-35,male,south_asian,salaried,36,6221.56,543.13,2450.86,7255.23,4,4,0,5202.86,0,True,18664.68
APP-004609,29,26-35,male,south_asian,salaried,15,7798.71,1331.77,4358.89,46041.09,1,4,0,17227.03,0,True,20000.0
APP-004610,26,26-35,female,western,salaried,19,15279.93,4993.21,6202.29,131486.22,28,2,0,4205.17,0,True,20000.0
APP-004611,34,26-35,male,other,salaried,43,3000.0,673.17,975.02,12434.61,26,1,0,3854.81,0,True,9000.0
APP-004612,42,36-45,male,south_asian,self_employed,96,7104.17,907.53,3002.27,10025.48,45,1,0,12438.53,0,True,20000.0
APP-004613,20,18-25,male,arab_expat,self_employed,0,5690.0,1044.08,2730.38,33995.45,23,2,0,12835.35,0,True,17070.0
APP-004614,33,26-35,male,south_asian,salaried,67,12685.16,3425.05,10039.97,102368.41,46,3,0,9652.12,0,True,20000.0
APP-004615,62,46-60,female,arab_expat,salaried,196,3000.0,69.34,2395.4,1943.01,15,2,0,2932.86,0,False,9000.0
APP-004616,64,46-60,male,south_asian,freelancer,190,7587.1,1196.77,2673.8,44098.67,25,3,2,7806.96,1,True,20000.0
APP-004617,43,36-45,male,south_asian,salaried,102,5730.95,1757.21,3765.61,57677.06,47,2,3,7856.12,1,True,17192.85
APP-004618,52,46-60,female,arab_expat,salaried,140,17347.21,2358.11,13220.55,43656.08,7,3,0,1395.53,0,True,20000.0
APP-004619,33,26-35,male,south_asian,self_employed,51,5206.11,1172.88,1896.92,25153.16,37,3,0,11599.44,0,True,15618.329999999998
APP-004620,31,26-35,male,south_asian,freelancer,48,4817.47,508.33,1765.26,5633.06,43,0,0,13759.9,0,True,14452.41
APP-004621,47,46-60,male,south_asian,freelancer,104,3526.62,692.6,1911.93,11958.71,39,0,0,7275.87,0,True,10579.86
APP-004622,64,46-60,female,south_asian,self_employed,221,5207.02,1085.46,3910.48,23720.73,12,5,0,13420.52,0,True,15621.060000000001
APP-004623,26,26-35,male,emirati,salaried,0,8583.91,835.75,3325.91,30297.62,11,1,0,17699.85,0,True,20000.0
APP-004624,21,18-25,male,emirati,salaried,0,6076.34,1032.98,2414.51,25856.44,33,2,0,7444.52,0,True,18229.02
APP-004625,32,26-35,male,south_asian,salaried,43,9694.9,2208.68,6569.61,49371.59,37,3,0,5753.27,0,True,20000.0
APP-004626,43,36-45,male,other,self_employed,103,3457.34,110.92,1787.48,4326.79,29,2,0,9329.16,0,True,10372.02
APP-004627,53,46-60,female,emirati,freelancer,149,4092.42,1062.34,1891.27,24613.95,23,2,0,5192.11,0,True,12277.26
APP-004628,39,36-45,male,southeast_asian,salaried,76,3000.0,921.72,1991.44,19082.32,12,3,0,7979.1,0,True,9000.0
APP-004629,23,18-25,male,south_asian,salaried,0,6454.93,641.51,3978.91,14191.18,12,3,0,17400.05,0,True,19364.79
APP-004630,22,18-25,female,southeast_asian,salaried,22,28568.91,1061.13,8592.59,35658.8,40,0,0,15282.92,0,True,20000.0
APP-004631,65,46-60,female,south_asian,salaried,192,5337.15,391.5,2963.51,8105.21,7,5,0,7782.19,0,True,16011.449999999999
APP-004632,23,18-25,male,arab_expat,salaried,19,18179.96,4769.39,11168.45,120482.99,45,5,0,1703.38,0,True,20000.0
APP-004633,23,18-25,male,south_asian,salaried,0,8446.57,807.55,4549.09,15628.43,34,1,0,1041.54,0,True,20000.0
APP-004634,18,18-25,male,arab_expat,self_employed,0,10274.24,1213.47,3855.21,20837.1,25,1,0,14305.59,0,True,20000.0
APP-004635,59,46-60,male,southeast_asian,salaried,196,6908.29,1994.66,2604.16,46863.65,45,4,0,8720.79,0,True,20000.0
APP-004636,37,36-45,male,south_asian,salaried,71,8235.59,1242.25,4527.45,16104.58,42,0,0,3036.23,0,True,20000.0
APP-004637,64,46-60,male,south_asian,salaried,194,5721.04,134.52,2586.36,4554.55,41,1,3,9919.47,1,True,17163.12
APP-004638,58,46-60,female,western,self_employed,163,19820.79,3120.01,12438.69,79435.38,3,1,0,12737.01,0,True,20000.0
APP-004639,28,26-35,male,southeast_asian,salaried,34,8580.21,1576.26,3541.45,57366.75,11,3,0,5256.44,0,True,20000.0
APP-004640,55,46-60,female,western,salaried,170,7311.84,1652.76,3254.9,45995.39,24,4,0,8231.27,0,True,20000.0
APP-004641,33,26-35,male,arab_expat,salaried,40,3186.93,754.11,2525.72,25668.47,43,3,0,587.57,0,True,9560.789999999999
APP-004642,44,36-45,male,south_asian,salaried,95,17069.57,135.64,7823.86,5207.53,18,5,0,9277.97,0,True,20000.0
APP-004643,29,26-35,male,emirati,salaried,50,9230.34,1238.89,6686.81,41908.45,47,4,0,11429.07,0,True,20000.0
APP-004644,44,36-45,male,southeast_asian,salaried,100,5379.74,377.3,2619.41,6283.42,25,3,0,12116.92,0,True,16139.22
APP-004645,38,36-45,male,arab_expat,salaried,58,15457.6,2813.74,9385.62,74730.66,40,1,3,5476.74,1,True,20000.0
APP-004646,47,46-60,male,south_asian,salaried,104,11954.14,290.54,7931.1,7414.27,40,4,0,5410.84,0,True,20000.0
APP-004647,26,26-35,male,arab_expat,salaried,19,6068.28,1581.64,3608.04,51022.6,38,0,1,2212.03,0,True,18204.84
APP-004648,23,18-25,male,arab_expat,unemployed,0,4893.078702753954,907.48,1629.66,10833.88,1,3,0,12971.91,0,True,14679.23610826186
APP-004649,41,36-45,female,other,salaried,82,3000.0,161.89,1784.69,3013.66,36,5,1,2185.91,0,True,9000.0
APP-004650,41,36-45,female,south_asian,salaried,101,3322.69,875.05,1523.0,30743.41,42,3,0,3953.02,0,True,9968.07
APP-004651,62,46-60,female,emirati,salaried,194,7221.3,803.29,4050.59,14919.66,18,1,0,8108.11,0,True,20000.0
APP-004652,27,26-35,male,south_asian,salaried,8,3000.0,646.44,2347.2,7552.46,39,4,0,1386.4,0,True,9000.0
APP-004653,58,46-60,male,southeast_asian,self_employed,159,14756.46,1141.79,10436.03,17941.58,26,1,0,14937.34,0,True,20000.0
APP-004654,48,46-60,male,emirati,salaried,135,5040.69,1160.27,2084.12,21197.81,29,5,0,6113.63,0,True,15122.07
APP-004655,48,46-60,male,southeast_asian,salaried,133,4091.52,150.42,1924.82,4257.6,23,5,1,7901.6,0,True,12274.56
APP-004656,59,46-60,female,south_asian,salaried,181,9521.95,777.41,4785.03,18731.54,3,5,0,9969.97,0,True,20000.0
APP-004657,37,36-45,male,south_asian,salaried,74,13138.41,2383.58,7587.73,93423.71,9,5,0,5154.2,0,True,20000.0
APP-004658,30,26-35,male,southeast_asian,salaried,48,7065.31,583.68,5169.68,19035.79,1,3,0,500.13,0,True,20000.0
APP-004659,43,36-45,female,south_asian,salaried,97,7650.48,307.98,3465.92,11803.29,23,2,1,15530.5,0,True,20000.0
APP-004660,56,46-60,female,south_asian,salaried,186,5570.25,1800.26,2578.97,44250.22,42,0,0,8584.83,0,True,16710.75
APP-004661,23,18-25,female,south_asian,salaried,0,9822.21,617.26,3514.78,11500.9,7,1,0,14511.42,0,True,20000.0
APP-004662,37,36-45,male,south_asian,salaried,60,4063.15,604.71,3241.33,14638.72,0,4,0,8280.25,0,True,12189.45
APP-004663,59,46-60,male,emirati,salaried,176,8093.34,592.23,5003.99,8352.58,23,2,0,19044.8,0,True,20000.0
APP-004664,56,46-60,male,emirati,salaried,149,14405.96,3719.25,9499.4,69834.23,5,2,0,17314.75,0,True,20000.0
APP-004665,43,36-45,male,south_asian,freelancer,94,9934.49,4759.99,4694.47,83444.74,47,3,0,4398.9,0,True,20000.0
APP-004666,30,26-35,male,south_asian,salaried,52,9706.38,951.9,7329.72,14325.64,15,5,0,4962.02,0,True,20000.0
APP-004667,59,46-60,male,south_asian,freelancer,180,5452.89,1018.67,3800.71,37496.77,24,4,0,7866.13,0,True,16358.670000000002
APP-004668,32,26-35,male,southeast_asian,salaried,42,14957.89,2435.56,10850.14,31816.79,27,3,0,10053.51,0,True,20000.0
APP-004669,45,36-45,male,south_asian,self_employed,113,3000.0,1287.74,912.9,29415.85,6,5,0,1963.94,0,True,9000.0
APP-004670,41,36-45,male,south_asian,salaried,103,7044.19,992.95,5467.33,22168.43,46,2,0,1623.16,0,True,20000.0
APP-004671,27,26-35,female,arab_expat,self_employed,15,8185.19,523.55,3629.75,10995.63,34,5,0,7963.69,0,True,20000.0
APP-004672,30,26-35,male,western,salaried,34,18001.91,2523.41,10961.28,74684.89,22,1,0,9699.39,0,True,20000.0
APP-004673,60,46-60,female,south_asian,freelancer,175,5078.84,1042.5,2339.6,19977.55,13,3,0,7274.57,0,True,15236.52
APP-004674,53,46-60,male,south_asian,salaried,122,8425.04,237.73,6195.5,5785.53,21,5,0,1738.04,0,True,20000.0
APP-004675,33,26-35,male,south_asian,self_employed,59,8613.17,2581.02,6379.73,35012.91,12,0,0,12304.87,0,True,20000.0
APP-004676,18,18-25,male,south_asian,salaried,0,4463.6,933.61,2463.49,18963.61,10,3,0,4745.09,0,True,13390.800000000001
APP-004677,60,46-60,female,south_asian,self_employed,185,29844.92,892.11,19381.91,20485.73,15,1,0,8916.16,0,True,20000.0
APP-004678,18,18-25,male,arab_expat,salaried,0,23892.4,1309.23,18595.74,25599.73,31,5,0,12673.91,0,True,20000.0
APP-004679,18,18-25,male,south_asian,salaried,0,5017.25,431.49,2008.89,7859.93,47,3,0,7360.81,0,True,15051.75
APP-004680,43,36-45,male,south_asian,salaried,111,3576.5,389.07,1330.08,5560.0,23,4,2,6255.52,0,True,10729.5
APP-004681,61,46-60,male,western,salaried,176,12110.29,720.01,7221.45,11765.37,25,0,0,6541.67,0,True,20000.0
APP-004682,63,46-60,male,western,self_employed,203,11810.91,2362.68,6563.84,79898.67,39,0,0,8102.21,0,True,20000.0
APP-004683,37,36-45,male,other,salaried,58,10326.99,612.31,4954.22,22500.97,4,5,0,13138.51,0,True,20000.0
APP-004684,41,36-45,female,south_asian,freelancer,104,5591.34,574.57,3755.51,22896.66,32,5,0,8471.66,0,True,16774.02
APP-004685,36,36-45,male,south_asian,salaried,80,11189.46,1517.54,6319.6,19319.67,31,1,0,19373.46,0,True,20000.0
APP-004686,64,46-60,male,south_asian,salaried,209,4380.42,1019.95,2289.56,15361.93,15,5,0,3231.83,0,True,13141.26
APP-004687,19,18-25,female,arab_expat,freelancer,2,16817.66,5315.7,12180.01,71219.07,36,2,0,15480.97,0,True,20000.0
APP-004688,30,26-35,male,southeast_asian,salaried,32,10586.46,2047.19,4841.67,27520.66,40,1,3,11656.02,1,True,20000.0
APP-004689,58,46-60,male,arab_expat,salaried,172,19244.96,831.96,13043.66,28427.09,40,4,0,11802.64,0,True,20000.0
APP-004690,39,36-45,male,southeast_asian,salaried,62,7964.2,439.45,4182.29,16833.98,30,3,0,16098.13,0,True,20000.0
APP-004691,58,46-60,male,south_asian,salaried,176,12056.63,309.73,5683.46,3865.98,19,3,0,2049.23,0,True,20000.0
APP-004692,60,46-60,female,emirati,freelancer,194,5907.18,2158.26,3051.31,61128.06,32,4,1,8774.46,1,True,17721.54
APP-004693,64,46-60,male,south_asian,salaried,186,5297.89,82.27,2890.88,2360.55,9,0,0,8966.39,0,True,15893.670000000002
APP-004694,23,18-25,female,south_asian,self_employed,0,3000.0,458.33,2313.27,18090.49,35,1,0,6146.01,0,True,9000.0
APP-004695,23,18-25,female,south_asian,salaried,26,13722.85,674.6,7727.22,8845.18,20,2,0,5490.04,0,True,20000.0
APP-004696,29,26-35,male,arab_expat,salaried,38,19796.77,626.36,6923.74,9048.15,4,1,0,15795.58,0,True,20000.0
APP-004697,19,18-25,male,south_asian,salaried,0,3704.86,389.93,2163.05,12941.46,47,2,0,7334.95,0,True,11114.58
APP-004698,43,36-45,male,south_asian,salaried,97,7730.77,2061.8,3691.33,25548.39,24,3,0,5541.09,0,True,20000.0
APP-004699,63,46-60,male,south_asian,salaried,217,3377.91,652.89,2621.22,19186.57,2,0,0,6475.55,0,True,10133.73
APP-004700,55,46-60,male,southeast_asian,self_employed,163,14560.93,4046.88,8886.21,110085.79,33,0,0,627.73,0,True,20000.0
APP-004701,37,36-45,male,western,salaried,76,5915.88,1052.77,2636.08,24137.04,12,1,2,6883.63,1,True,17747.64
APP-004702,36,36-45,male,south_asian,salaried,61,23247.97,3240.1,12831.43,129166.01,1,5,0,3300.43,0,True,20000.0
APP-004703,39,36-45,male,emirati,salaried,60,11223.43,779.07,3887.2,16341.35,33,1,0,6605.87,0,True,20000.0
APP-004704,40,36-45,male,south_asian,salaried,70,5637.66,1483.55,2751.24,29994.62,30,0,0,16013.76,0,True,16912.98
APP-004705,65,46-60,male,south_asian,freelancer,210,14437.63,1102.14,10802.51,15827.48,43,1,0,6912.94,0,True,20000.0
APP-004706,43,36-45,female,emirati,salaried,100,5872.07,1860.08,2235.95,53259.52,13,5,3,2987.45,1,True,17616.21
APP-004707,24,18-25,male,arab_expat,freelancer,0,11611.77,3379.95,4092.66,53295.77,44,4,0,4127.74,0,True,20000.0
APP-004708,42,36-45,male,south_asian,salaried,117,4447.9,174.34,2564.95,5217.9,22,2,0,5686.52,0,True,13343.699999999999
APP-004709,63,46-60,male,emirati,salaried,197,3934.95,706.11,2106.49,9884.28,1,5,0,4729.14,0,True,11804.849999999999
APP-004710,48,46-60,male,southeast_asian,salaried,141,14555.06,1474.02,11524.38,55853.6,5,2,0,4408.26,0,True,20000.0
APP-004711,26,26-35,male,south_asian,salaried,0,7472.48,682.49,4012.56,9303.01,17,1,0,5798.07,0,True,20000.0
APP-004712,38,36-45,male,south_asian,salaried,64,3881.68,365.38,2992.45,12755.44,9,0,2,2689.63,0,True,11645.039999999999
APP-004713,52,46-60,female,south_asian,salaried,146,13286.32,1492.86,9415.13,46801.94,36,2,0,15212.61,0,True,20000.0
APP-004714,45,36-45,female,other,salaried,108,23118.1,2604.61,6952.48,57623.33,42,0,0,5894.12,0,True,20000.0
APP-004715,62,46-60,male,emirati,salaried,188,24756.65,3148.64,9045.18,48201.06,1,3,0,12951.91,0,True,20000.0
APP-004716,26,26-35,male,arab_expat,salaried,15,4968.07,895.43,1945.53,10636.02,42,4,0,2876.01,0,True,14904.21
APP-004717,47,46-60,female,south_asian,salaried,92,7977.14,1231.8,2439.1,19451.29,0,2,0,14036.77,0,True,20000.0
APP-004718,26,26-35,male,south_asian,salaried,27,9512.17,935.88,7106.27,10749.52,11,3,0,14368.35,0,True,20000.0
APP-004719,26,26-35,male,southeast_asian,salaried,21,9635.86,995.73,6554.53,28175.4,18,0,0,17663.22,0,True,20000.0
APP-004720,54,46-60,female,south_asian,salaried,149,4071.54,188.38,3095.63,6729.14,37,3,0,5689.15,0,True,12214.619999999999
APP-004721,37,36-45,female,south_asian,salaried,90,3000.0,823.92,1541.84,19499.44,43,2,0,8944.96,0,True,9000.0
APP-004722,21,18-25,male,southeast_asian,salaried,0,7671.0,1478.82,4883.96,26894.83,4,3,0,6158.88,1,True,20000.0
APP-004723,35,26-35,male,arab_expat,salaried,59,4948.45,187.42,1542.33,6349.23,35,4,0,6808.92,0,True,14845.349999999999
APP-004724,27,26-35,male,south_asian,salaried,35,3603.35,1111.86,1204.55,42576.37,18,4,0,5284.88,0,True,10810.05
APP-004725,25,18-25,male,south_asian,salaried,19,11037.77,3643.96,5328.62,99343.64,22,5,0,14088.55,0,True,20000.0
APP-004726,44,36-45,male,south_asian,salaried,126,3309.69,363.41,1051.68,13656.3,5,5,0,4433.21,0,True,9929.07
APP-004727,53,46-60,male,emirati,self_employed,144,10461.67,1371.49,5973.77,43290.49,41,3,0,17785.83,0,True,20000.0
APP-004728,55,46-60,female,western,salaried,146,9324.77,1890.48,3706.63,23567.58,23,1,0,4751.17,0,True,20000.0
APP-004729,52,46-60,male,south_asian,salaried,150,8475.76,2506.33,3025.66,75987.06,25,1,0,15852.1,0,True,20000.0
APP-004730,29,26-35,female,south_asian,self_employed,42,5814.91,58.23,3017.38,965.31,39,3,0,13304.22,0,True,17444.73
APP-004731,42,36-45,male,south_asian,salaried,99,5560.79,1870.53,3824.76,28282.43,10,5,0,3544.94,0,True,16682.37
APP-004732,18,18-25,female,western,salaried,0,4939.82,1946.65,1966.16,57362.6,2,2,1,3559.98,0,True,14819.46
APP-004733,58,46-60,male,south_asian,unemployed,0,3000.0,566.46,2051.53,14205.19,44,5,3,1203.56,1,True,9000.0
APP-004734,21,18-25,male,southeast_asian,salaried,9,5307.87,421.36,2530.0,15002.47,1,5,0,13667.56,0,True,15923.61
APP-004735,24,18-25,female,western,salaried,0,5881.5,379.01,2107.37,8977.84,0,3,0,13307.49,0,True,17644.5
APP-004736,27,26-35,female,south_asian,salaried,31,8055.18,2263.08,2449.22,41085.23,13,1,0,1516.38,0,True,20000.0
APP-004737,43,36-45,male,south_asian,salaried,105,15559.57,3774.06,8180.3,114817.71,35,1,0,1784.86,0,True,20000.0
APP-004738,37,36-45,female,arab_expat,salaried,72,8144.64,1854.39,5443.32,59775.65,43,2,0,1314.27,0,True,20000.0
APP-004739,57,46-60,female,south_asian,salaried,172,7112.19,447.2,2377.62,12496.24,33,2,0,11821.84,0,True,20000.0
APP-004740,27,26-35,male,other,salaried,24,28157.76,4188.87,19245.73,98972.8,21,0,0,13610.51,0,True,20000.0
APP-004741,53,46-60,female,southeast_asian,self_employed,165,23909.95,352.39,14704.35,4575.11,44,4,0,10789.21,0,True,20000.0
